index,sales,star_rating,neg,pos,neu,helpness,vine_Y,veri_y,two_sides,rate_exp_num,rate_exp_txt,review
565072108,28,2.5357142857142856,0.06903571428571427,0.1742142857142857,0.7568928571428571,0.2255853358773816,0.0,15.0,26.0,0.9193365483417942,0.9183918706589312,"price,Exciting!LEMON... it installed for a few weeks now and works fine. It's a microwaveThe older model worked fine until I melted it with a small kitchen fire ...Shrunk in shipment ...Five StarsGreat microwave, I would purchase again.DO NOT BUY THIS PIECE OF JUNKInstalled easily and looks greatThis device needs to be recalled, deaths are going to occur.Nice lookingFive StarsFirst time I've purchased an appliance through Amazon. They ...High decibelNo timerNot very happy with the new designStainless Steel began rusting after 9 months, unit died after 22 monthsI had also purchased an LG side by side refrigerator which I hate but it worksDANGEROUS FIRE HAZZARD!Five StarsNever, Ever Buy an LG Microwave!Microwave Oven Handle attachment breaks off, magnetron fails - just a terrible productI won't buy appliance online again.I Wouldn't Trust This MicrowaveLG supposed to be a good brand product that I knewHAPPYFive StarsWe bought this microwave less than a year ago and ..."
572011672,12,4.25,0.06591666666666668,0.306,0.628,0.09397559783382443,0.0,10.0,9.0,1.7402671656803363,1.7633986682027023,"price,If it is broke buy it!!!Perfect fitFive Starsdifferent photo in adWorks great!Perfect Fit!Three StarsFour StarsAn easy fix to a big problem.Three StarsturntableSharp Microwave Turntable"
618770050,24,1.9583333333333333,0.060041666666666674,0.11537500000000002,0.8245416666666667,0.22134016131273668,0.0,5.0,23.0,0.5613247792302181,0.5790918640189271,"price,GE Profile --4 stars for now looks only!convection oven subparNever buy this productwish I had read reviews on the GE microwaves before ...Many Great Features, Beautiful, Minor Changes Would be Welcome -  Major Repair after 2.5 years!GE PVM1790SR1SSGot 3 yearsFive Starsdented in several placesGE Profile PVM1790-Don't Buy!!!Looks good, but if you want an oven that lasts - this isn't the one!Be careful on installation. Some SS Steel parts magnetic.Great oven/microUPS Strikes AgainStopped Working after 15 Just Months!lifetime less than 6 yearsMinisterdwf17 month / $600 appliance.Buyer BewareWorst microwave everGood for the first 2 years - broken after that - poor qualityOven:  Good.  Installation: Problematic.Total junk if this is like the PVM1870Not a good product"
632928046,1,5.0,0.0,0.259,0.741,0.02415200084975888,0.0,1.0,1.0,1.9168852811288717,2.0977579354561247,"price,yup. works well for a small rental unit."
664466484,1,5.0,0.0,0.16699999999999998,0.833,0.3856843158311026,0.0,1.0,1.0,2.1275341668968872,2.100827077150587,"price,Very nice range, good choice for 5-burner double oven"
665261008,1,4.0,0.0,0.085,0.915,0.24764305713295776,0.0,1.0,1.0,1.6714128089111824,1.5748454676301835,"price,great for singles"
690479711,30,3.9,0.046033333333333336,0.1652333333333334,0.7887666666666667,0.2512318453384553,0.0,20.0,30.0,1.5080760027375264,1.7237432928358378,"price,MasterfulBest microwave oven we've ever had!Darn DoorMicrozilla IIA fine microwave at a fantastic priceTerrible Customer Service - 30% restocking feeDoes not perform like it should for this price.A Great MicrowaveBest Evergood but large microwaveDeliberated long & hard -- 520KS Great Choicemicrowell reportDangerousGreat Microwave & Even Greater Amazon ServiceGreat Microwave!  I highly recommend it!Microwave OvenDoes this run on diesel?Died!Sharp MicrowaveMy Favorite MicrowaveMy Sharp R-520KS2-Cubic-Foot 1200-Watt MicrowaveGood Family size Microwave.After much research online...Very disapointedExcellent microwaveGreat MicrowaveGreat Cusomer ServiceA good product that looks goodGreat for a couple yearsDies after 3 years"
692404913,44,3.8181818181818175,0.06993181818181818,0.1934090909090909,0.7366818181818182,0.20408385757487316,11.0,31.0,40.0,1.7202917679787444,1.7486126938756377,"price,Not recommended for anyone who is looking for fast action productIt used to open easily. It no longer opens when you push the ...Owned since December 15, 2014DisappointedAmazingThree StarsCord too shortGreat little microwave!A real beauty!Five Starsone piece interior which looks like it will outlast all the microwaves in my futureRead The Manual And You Will Be Rewarded!Looks good works wellOne StarAwesome on all points.Sleek Samsung microwave with grill/combi featureFour StarsFive StarsA very nice unit, but not much powerVery quiet.I said fine and went and bought another microwaveFour StarsFive StarsNever again...Includes Toaster Grill...I only got to use the grill feature once and it was fun.Great for microwave purposesFive StarsFire Hazard?Great So Far... for about a week and so far it's been great; the microwaving powder is quite strongDo you really need to grill in your microwave?A microwave for those who want to cook more than just popcorn, TV Dinners and quesadillasThis Combination Microwave Is Worth the Extra CostIt's BigReally nice microwave that also grills and functions like an ovenGet crispy food - in your microwave!rather large for a countertop but otherwise a good productPresets are a bit off but it is pretty convenient to haveGreat value.Great Buy!THE WORLD'S MOST MISUNDERSTOOD KITCHEN APPLIANCE?Does What It Should!Hot on the Outside, Cold in the Middle"
721617315,13,4.230769230769232,0.02776923076923077,0.17446153846153845,0.7978461538461541,0.1927420181121033,0.0,10.0,12.0,1.7014657521370122,1.7759961534732982,"price,Planning aheadmicrowaveBig problemJust what I needed!Perfect For My NeedsDOES THE JOBGlad GE makes this size microwaveGreat microwaveWe Like This Product.Works as promisedDirect replacement for the JEM31Second time aroundgreat product!!!!"
731025324,19,4.157894736842104,0.046473684210526334,0.2715263157894736,0.6819473684210526,0.18393282081266965,0.0,14.0,16.0,1.5902214901457712,1.765757082298293,"price,Very good for the price, with some reservationsMicrowave Chef is enjoying the meals!Five StarsGood buy, good valueFive StarsLack of operating instructionsFive StarsEasy to installSo far---so bad!Does not fit in my spaceFive StarsThe template was completely wrong on where to put the ...Space saver, high wattage, several different install optionsA bit noisy when running and the box and unit ...Better than my old microwave in some ways, worse in othersSuperb Quality Lot's of Power All at at a GREAT Price Makes This Model a Winner!Very happyLooks good, works wellExcellent Microwave -- does the job!"
760984384,12,2.583333333333333,0.060583333333333336,0.11908333333333332,0.82025,0.18823599325426912,0.0,4.0,12.0,0.8556422981747175,0.8802185457928141,"price,Wouldn't buy again.Great microwaveMicrowaveA dangerous applianceBad product/Worst customer serviceSpacemaker Over the Range MicrowaveWas Great what they showed is what we gotHad unit professionally installed 2 year ago but it has ...Piece of junk ... lasted 13 months.Would rate a ZERO star if I couldDon't even think about itOnly had this microwave oven a few months, but already regretting the purchase..."
771401205,78,4.205128205128204,0.047192307692307686,0.20724358974358967,0.7456025641025641,0.2342679554766949,0.0,69.0,74.0,2.1323752897806663,2.27035608322856,"price,Five StarsExcellent microwave! We had very limited counter top space ...Exactly what I neededI love itfor easy storage and usePerfect!Great ProductSmall and cute, does the jobWhirlpool WMC20005YW 0.5 cubic ft. microwave whiteHorrible!Whirlpool MicrowaveNice!My favorite microwaveMy Whirlpool microwave, 18 months old, caught on ...It is what is...RGNO HEATLove this microwave!Worth it. Trust me.... if I had known the inlet cover (which seems like just a piece of cardboard) is just tacked on ...Quit working after 1 year of very light use.but mostly I'm happy that it fits on our counter and under the ...Five StarsDoor seems not very stable ;(Whirlpool MicrowaveGreat microwave for limited spaceLovelySave on Counter SpacePerfect for a small kitchenRoomyLove the compact sizeAwesome applianceAbsolutely Love It!Two StarsPetite microwaveJust right!Two StarsPerfect for NYC apartmentsCorner microwaveFive StarsSmall but MightlyPerfect for a small space!Worried how long it will hold up.Stopped Working after 1 YearVery pleased. We put the unit inside a cabinet with ...750 watts and beautiful!This is a funny story.... unique design with the rounded back are what I love about this microwaveVery, very happy with this.This is a good little applianceOMG! This thing is a knockout!!4/2016 update  - 3 yr lifespan.   nice small microwaveI luv this microwaveThis microwave is fantastic. It fits into the corner of the countertop ...Love it!Amazing!nice little microwaveexcellentI love this microwave so muchwhat we neededniceBroken after 4 monthsJust what I wantedTruck driverRound and roundWorked for 1 monthPerfect for a craft roomlove the cube space-saving shapeIt's okay...inlet coverBest Microwave that I've ownedSpace saving and works...Five StarsNice little unitBest small microwave!Perfect for me!This is the perfect size for the space we have and I think ...Really great"
784164614,15,1.8666666666666667,0.07786666666666668,0.1138,0.8081333333333334,0.2776703919906359,0.0,2.0,15.0,0.45348858662760205,0.5007489677211531,"price,Samsung microwaveAbsolute junk nowExtremely disappointed SE or 5E keypad problemHasn't worked properly since we bought it in February 2014. Lots of service calls, still doesn't work properly 5 months later.Five StarsStay away from SamsungFire HazardSo far, so good, for the priceDead after 20 monthsdon't buyThis microwave was purchased in 9/2013. As of 11/2014 ...Absolute Junk and fire hazzardWant to wait 3 weeks or more for your new microwave to be repaired?  Choose this one!Do not buy this MicrowaveWorks great, except it does some anoying beeps"
788261054,1,4.0,0.032,0.179,0.7879999999999999,0.3737146675123325,0.0,1.0,1.0,1.6042078174210088,1.5757019643403032,"price,Works Great!"
801135043,14,4.357142857142857,0.03192857142857143,0.2602857142857143,0.7078571428571429,0.20850954136034014,0.0,12.0,11.0,1.6690160567578674,1.8371763836687596,"price,A bit noisyMicrowave is great..Five StarsAmana 1.5 cu ft Over Range Microwavegreat affordable microwaveI need a better finished bottomFive Starsno brand name on frontFive StarsDO NOT BUY!! Failed 4 Times in Less Than 1 Year!!!Good Microwave, Loud FanVery good valueLove it!very nice!"
809249591,13,3.9230769230769234,0.06292307692307691,0.1487692307692308,0.7882307692307694,0.2955524601831921,0.0,12.0,13.0,1.466394478074546,1.6163202630516749,"price,Great BuyHaier microwaveSize MattersJunk micro and junk sellerWorking fine after 4 monthsFantastic replacement - worksStill Functioning & Looking GreatGood enoughGood price for basic featuresGood productGreat for the priceSatisfiedGreat inexpensive OTR microwave"
827502283,76,4.118421052631579,0.027421052631578947,0.2214473684210527,0.7511052631578948,0.3132969672187545,0.0,66.0,68.0,2.0056926635256818,2.1607913067863005,"price,It's a space saverstarted ailing after 6 months, died after 14 monthsAlmost perfect--just one flawFour StarsNot compactStylist microwaveFive StarsIt does look nice in the kitchenExactly what was needed for my 638 sq ft condoCompact and EfficientDid not work at all- Twice.Nice, compact, easy to useFragile shield inside, poor usability, extremely rude customer servicebig and biggerspace saverAwesome microwave!A little more power would be nice too.Great little microWhirlpool WMC20005YD starts by itself!Great for limited spaceGreat size. I only use a microwave to reheat ...The TV in my kitchenspacesaverWhirlpool MicrowaveNot small at all!NOT Recommended - Only buy if you HAVE to for small space issuesI love the microwaveFive StarsFour StarsGreat for small spacesLove this microwave!I love love love itFantastic space saver I was looking for!!!Just what a microwave should be... Small!Small and low tech = perfectperfect.Exactly what I wantedCompact.Tiny PerfectionGutlesslove itcompact and greatfits well in small spacesVery nice designI am so happyGreat style and sizeawesome dealDoes the trickGreat design. Compact and efficientFive StarsMore powerful than expectedAdequate for intended useOne StarFive StarsI love this microwaveDangerous Design Problem & Fire HazardWell, it's smallish...Very nice small microwaveA good small microwaveFits well under corner cabinet.One StarGreat microwave!DecentThe fabuous whirlpool mini!Love my microwave!Love this - Perfect for a small kitchenFive StarssmallspaceGoodbye WhirlpoolDon't forget the Microwave.Excellent for small spaceExcellent small microwave so farPerfect microwave!perfect for limited counterpane in a smallBetter than I expectedworks great, looks cool"
838179571,12,1.8333333333333333,0.060416666666666674,0.08966666666666667,0.8498333333333332,0.290230211009462,0.0,1.0,12.0,0.4516743064022805,0.4727574645187035,"price,Handle broke - Common issueGood MicrowaveHandle Broke off after a yearDO NOT BUY THIS!Won't be buying Bosch again...Stopped working less after 2 yearsdoor has too much play in itDoor handle is broken!... now (Sep '12 to present) and it has worked fine the whole timeLooks nice, heats fine, BUT you can't  cook and have timer at same timeDoor handle broke after 3 yearsLooks good but always broken"
862802057,1,5.0,0.053,0.0,0.947,0.019712429090739628,0.0,0.0,1.0,1.972700432383083,2.0977202690887484,"price,Reliable"
921964554,21,1.0476190476190477,0.09428571428571428,0.05133333333333335,0.8544285714285715,0.11608184539786605,0.0,0.0,21.0,0.0699489816040759,0.06191419872860274,"price,Disfunctional MicrowaveAnother one bites the dustJUNK!!!!!!!!!!!!!!!!!!!!!!Whirlpool GOLD. I thought I was getting the best ...Damn good clock but not a valid microwaveAdd mine to the junk listThird one in 2 months and still don't have a good one...waiting for partsWhirlpool is the worse.MIne died as well...Worst appliance ever made!DO NOT BUY! Needs a recall, but Whirlpool does not care.POS!! DO NOT COME NEAR ITAbout out of warranty and have already had two service callsDO NOT BUY THIS PIECE OF JUNK MICROWAVECheap materials.  Poor quality.Can I give zero stars?Ours also went bad after only light useA $600.00 LemonNOT RELIABLE !!! STAY AWAY !!!Will never buy Whirlpool again!Horrible product"
930071734,32,4.625,0.03696875,0.18646875,0.7766562499999998,0.09015683146217418,0.0,31.0,29.0,2.0845350328653773,2.1316687762834814,"price,Five StarsAs describedGE Microwave Oven Magnetron and Diode Kit OM75P Solved my IssuesThis fixed my microwaveEasy cookinggreat!Two StarsGot it same day as ordered.  Awesome... exactly what I needed to repair my microwave - easy install.Five StarsHappy outcome!Five StarsFive StarsPerfectGE Microwave Oven Works Like New!Five StarsFive StarsGe Microwave oven magnetron and diode kitExactly what I needed to repair my microwave at about ...Timely delivery, good product.Great price, well packaged.Good call!Five StarsWorks Great:  Steps I Took to Fix My MicrowaveWorked 100%Five StarsFour StarsFive StarsExcellent partMagnatron arrived without diodeDid the trick!Works great! Sorry for the delay"
943347999,49,2.5306122448979598,0.06318367346938775,0.11155102040816324,0.8253265306122448,0.16229526831861932,0.0,27.0,48.0,0.9284797860678052,1.0214045854425788,"price,This has been a good microwave for usPaint Peeling ProblemsBAD BAD PRODUCTSurprisingly Versatile Little Microwave...It fits, it worksDead upon arrivalPEM31SMSS GE Profile randomly shuts offCheaply MadePeeling PaintRECALL NEEDED - UNSAFE MODEL HAS HAD PEELING COATING PROBLEM SINCE 2004Very Poor Quality Control at GEFire Proneworks great for usovenmicrowave paint peelingDefect...... Apparently From The  Manufacture GENot like they used to makeperfect fitLove it BUT.....Pretty good for a little guy!Don't buy - doesn't lastNO CHOICE IN PURCHASING, ADEQUATE PRODUCTDifficult to OpenPeeling interior after just one yearNeeds to be recalledNot the specified dimensionsGreat Microwave.pem31 microwaveReplaced Previous Version4 defective GE spacesaver microwaves in 16 monthspoor quality and servicePeeling paint--Yikes!Peeling paint on GE space saver microwaveWorks well bad reviews might have been a bad batch or quality control issueThe good and the badFive StarsLooks great but lives up to poor reviewsPoor QualityExcellent until paint peeledBad choice.Worked fine for 8 years until paint peeledHolding Up So FarVery disappointed with its reliabilityDoor opening button broke; GE won't fixcheap and poor quality- do not buyLove this unitNew Spacemaker - GoodPoor quality, lacks power, hard to find a replacementGood Quality"
981162112,15,2.4,0.07493333333333332,0.12946666666666665,0.7956666666666666,0.19341535953999875,0.0,3.0,14.0,0.7361704338960589,0.7890304336393408,"price,GE Should Be Sued For Selling This Piece Of JunkIT IS AN OK MICROWAVE FOR MY TINY KITCHEN!Small and Underpowered...Adequate Small MicrowaveFive StarsUtter piece of junkTwo in a Row That Just Stopped WorkingGE JES0736 Microwave - small wonderworks greatworked for 1.5 years now smells badlyaverage microwaveFailed after 8 monthsGeneral Electric microwave; display does not show up. It works fine otherwise.BE SURE TO SAVE THE BOX!3-month life, warranty worthless"
984005611,19,4.7368421052631575,0.032736842105263154,0.20199999999999999,0.7651052631578947,0.09706426097156416,0.0,18.0,18.0,2.05975627061528,2.1008390237313628,"price,Very nice parts.Four StarsFive StarsI'm an IDIOTFixed it.Fixed the TurntableRepaired my microwave.GreatFive StarsYou can actually repair a Sharp Microwave that stops turningPerfect!!!IT WORKSTurn table motor works well. Only problem, it ...I ordered these motors to power a miniature barber pole project they work great.good buyFive StarsSharp Microwave Turntable Motor RMOTDA252WRZZGREAT PRICEI can have microwave popcorn again"
991090482,16,3.625,0.074875,0.17693749999999994,0.7482500000000001,0.2357748655515077,0.0,14.0,14.0,1.3868971872508091,1.4596949530107095,"price,this seems to be a nicely designed unitBecause I was stung by the fatal malfunction of the ...Love itGE over the range Microwave / Connvection OvenThis microwave is noisy.Don't buy GE microwavWhat a great unit! Took some fiddling to install but the ...We've been very happy with thisI love it However I had to return it and Repair ...Just perfect in all waysCan't beat this deal...!it looks like it is cooking but the water is at room ...Okay replacement for an older GE Profile OTR Microwave/ConvectionWe installed this microwave three months ago and it was ...Very happy, looks great in my kitchen and easy to use.Love it"
994339247,12,2.1666666666666665,0.0795,0.2203333333333333,0.70025,0.2973441600994286,0.0,4.0,10.0,0.6957784664998145,0.6464828633949887,"price,Don't buy this piece of junkPros and Cons after owning one for 6 yearsCan't I give Magic Chef a Minus Rating???Died after one year of light operation...Stopped working after a yearDon't buy itFive StarsFive Stars2nd Try and FailREVIEW MAGIC CHEFWorked for less than 1 yearTurns itself on!"
