index,sales,star_rating,neg,pos,neu,helpness,vine_Y,veri_y,two_sides,rate_exp_num,rate_exp_txt,review,attitude_target,keywords
241892378,25,3.56,0.03744000000000002,0.15388,0.8086,0.12053489196358648,0.0,21.0,25.0,1.267572739864618,1.303084006933838,"price,barely satisfieddon't buyPractical useCool!Worked for 3 months!Andis 33295 ReviewShould be a Zero rateConvenient ProductLove itNice but loudMeets the needFooled AgainDon't buy this dryerJust like a hotel suite!Five StarsRun Away!UserReplacement UnitAndis hair dryerJust what I needed - Update posted 12/2012One of my necessitiesGreat Hair Dryer!Andis Hair Dryer Problemwall mounted hair dryerhonest",2,"year,lasted"
242940669,1,2.0,0.138,0.131,0.73,0.3175503691395102,0.0,0.0,1.0,0.5310697778497483,0.4784099841423232,"price,Lasted less than 1 year",2,"scent,lovely,good,don,attached"
244516305,1,5.0,0.136,0.028999999999999998,0.835,0.3735622796536775,0.0,1.0,1.0,1.8393660310283897,1.9130561773942882,"price,Good price, lovely scent... but don't get too attached",2,"prompt,arrival"
246380448,1,5.0,0.0,0.311,0.6890000000000001,0.3705521104972033,0.0,1.0,1.0,1.9359643621839864,1.9130424958595271,"price,Arrival Prompt",2,"smelling,skin,fowl,burns"
247782192,1,1.0,0.0,0.177,0.823,0.3717890015010781,0.0,1.0,1.0,0.021383526059014567,0.0003287436093267482,"price,Fowl smelling and burns skin",2,works
250378019,1,4.0,0.051,0.151,0.7979999999999999,0.049395818468101635,0.0,1.0,1.0,1.4726895604521069,1.433696385197511,"price,Works well",2,"skin,lined,aging"
250865389,1,3.0,0.016,0.11900000000000001,0.865,0.3398324107451265,0.0,1.0,1.0,0.9627524970413712,0.9566012856853991,"price,Not For Lined, Aging Skin",2,love
252135360,1,4.0,0.049,0.22,0.731,0.3633563456726255,0.0,0.0,1.0,1.3526689366777749,1.434837612556181,"price,Love it!",2,"dryer,works,cherry,months,product,use,good,iffy,horrible,heavier"
252448367,23,4.0,0.05434782608695652,0.17721739130434785,0.7684347826086958,0.1962126509784496,0.0,22.0,23.0,1.5162402348909847,1.5158928327380408,"price,Wife loves itAnd there she blows!A fine hairdryerIt's fantastic!!Five Starsshe likedno more frizzFive Starsgreat air flow, but heavier than my previous dryerReally powerful and easy to handle.Nice Smaller Dryer... iffy after I ordered this product with all the horrible things that were said about itBroke after 3 months of use 1-2 times a week for less than 5 minutes.One StarThe unit burned after six monthsHappy HairI like it so farGreat hair dryer for dogs and people.Did not last 9 months of limited use.I love it.Cherry Red Cherry Product!!Great dryer works good, lots of power.Works wonderfully",2,"starsfive,hair,good,dryergreat,pricei,starsfour,having,freegreat,functioning,goodfive"
253762851,59,4.3559322033898304,0.04652542372881356,0.2962881355932205,0.6571355932203391,0.15117829448611786,0.0,53.0,47.0,1.88585193250456,1.7944589252203968,"price,Good solid hair dryerFive StarsDon't bother spend a little more and buy a quality productFive StarsFive StarsFive StarsThought it would be cooler like it was on my previous hair-dryerFour StarsFive StarsFour StarsOne StarI didn't use it yet but I hope it will be good because I had good experience with Remington productsGood ProductGets the job done quickly..Five StarsFour StarsWorks great, I use it 5 days a weekFull-functioning, yet compact enough for travelingGreat blow dryersatisfiedFive StarsFive StarsFive StarsBroken ringThe Dog Lover's Hair DryerAs describedIt does harm to long hair!Wonderful hair dryergreat product!Works well but sucks your hair in the back!Great product.Well priced hair dryerGreat product, very good price!Works great!perfectGreat product for the priceSo lightweight and quiet!Great ValueFive StarsGreat bargain!!Four StarsFive StarsFive Starsbox was openFrizz Freegreat product for priceI love itlove it!Five StarsVery good air flow and nice having separate control of heat ...which normally is a good feature. Had wanted a dryer to possibly do ...Trouble with the heatI love itvery goodFive Stars200% value for moneyCan't beat the priceI absolutely love the settings on this thingFour Stars",2,"dryer,starsgood,time,best,#NUMBER,used,heavy,hairdryer,powerful,review"
253917972,116,4.396551724137931,0.020982758620689657,0.2734913793103449,0.7055086206896555,0.09231564764071706,28.0,83.0,93.0,2.0942222980129244,2.024956155496778,"price,Great Hair DryerGreat value, heavy duty motor, all the bells and whistles and 4 year warranty!So far this hair dryer is amazing. I love the various settings which allows for ...Love it! Does not frizz out my hair at ...SleekStraw not silkFive StarsStrongGood price, Great Quality.I love this Hair Dryer!Worst hair dryer/does not dry hairWonderful hair dryer for my road trip.Buy This Hair Dryer -- You Will Not Regret It!Ive been blowdrying my hair for years why didn't I ...but it has a single switch to select hi/low warm speeds or cool mode. The AC2015C has two switchesThis is a great hair dryer but it pulled so much amps that ...comfortable to holdFine for my short hairI love this hair dryerEdited review after six monthsFive StarsFive StarsFive StarsGreat dryer for the price!Four StarsTakes twice as long to dry my hair with this model vs other Remington hair dryers :(Can not use in 220V countriesFive Stars3 temperatures and less noiseFive StarsGood dryerThis one is really good. It provides a good flow of air and ...PerfectFour StarsBest dryer I've ever used.  Who knew?!Great Hair DryersatisfiedI like itFive StarsIt's okRemingtonThe best hair dryer I have used in 15 yearsLove it!Bought this for my wife once her previous (different brand) ...The best hairdryer!Heavy, Loud but worksFive StarsMy wife loves it.Broke within monthsMy old dryer weight was like nothing in comparisonReally nice features in a blower dryerFive StarsFive StarsGood air force (or whatever you call it)Best Hair Dryer EVER!!!Five StarsFive StarsIt's fine if you don't need precision dryingexcellentFour StarsLOVE LOVE LOVEEEE!!!!!!!Five StarsFive StarsFive Starsgreat valueFive StarsFINEGreat Hair DryerLove it!Five StarsFour StarsThree StarsFive StarsGood, but I'm not blown awayMy Hair Did Seem Particularly Nice After Using ThisWorks well, wish the diffuser were largerLove it!!!Happy I purchased, gets the job done.Quiet and powerful, but buttons could be better...Five StarsFive StarsFive StarsGreat hairdryer!would buy it again10 stars !!Five StarsExceeded ExpectationsWorks GreatIt dries my thick hair in half the time!time will tell of the true qualityFive StarsSturdy, heavyweight hairdryeri likeOne StarUncomfortably heavyFour StarsShort review.I like itGREAT hair dryer!I love that this dryer has a diffuser attachmentAbove Average Dryer!Five StarsFive StarsMust buy! Glad I bought it!Excellent Hair Dryer for Curly Hair!Nice dryerDog ApprovedFour StarsThe test of time....Dries my hair quickly, but a little heavyGood, but not what I expected.Powerful yet quietFive Starsgreat!Perhaps good for N.A.S.A. Scientific Use.Good weight, feel and ergonomics; using this with little kids and big adults. :)",2,works
257345998,1,5.0,0.141,0.29600000000000004,0.563,0.3691143793808191,0.0,1.0,1.0,1.962453670793744,1.9130359612483263,"price,WORKS GREAT!",2,burning
257969613,1,5.0,0.01,0.11,0.88,0.3614484347344203,0.0,0.0,1.0,1.8301122093680802,1.9130011191740937,"price,No More Burning",2,"hair,dryer,great,blow,good,nice,really,starsfive,heavy,fine"
258419037,136,4.139705882352942,0.038301470588235284,0.2271838235294116,0.7345588235294119,0.1409801016985602,15.0,101.0,123.0,1.9684881169767543,2.017276234053649,"price,Three StarsJust OKGood dryer for a good priceJohn Frieda Hair DryerAwesomeFive StarsBest blow dryer!!Love It! Amazon Rocks!hair dryerOh the Buttons. THE BUTTONS!Very large and heavygood hairdryerIt was great, until the fireworksChoosing the perfect hair dryer (A saga)Really nice hair dryerGreat!!Great Product!Great blow dryer for natural curly hairLove it!!!UnimpressedFive StarsBest hair dryervery goodGreat power, Fast drying, but super tangly hairDidn't Lasthappy @ last!Horrible Placement of Buttons! Took it back!Flawed designgreat hair dryer.POOF - what volume!Too noisy for meAhhhhh-mazing!!!!!!Good productBest dryer I've ever owned but not without flawsGreat quality!I don't even dry my hair but a few times a month so this is not the best purchase.I have fine, curly hair but LOTS of itExcellent dryer! I would recommend it to everyonePOWERFUL!PowerfulGreat drying effects.Did not even last 5 monthsMy Wife Loves It.Better than Joico's blow dryerMehBest I've ever hadDon't use the concentrator; it'll pull your hair outstrong motor, but bad designFour StarsWeighty SubjectSuper Hair DryerFive StarsGreat Hair Dryeractually makes my hair look goodawesome!Not good for fine hairPro type Hair Dryer without the pro PriceBEST DRYER I HAVE OWNED!!!Best Hair Dryer!!!Worth the moneyAwesome tool for year-round use!very fast drying time and my hair shinesPiece of GarbageBetter than expected- really great value to price ratioExcellent Quality!DisappointedI expected more, it is a little heavy, but it does the job.Best blowdryer, great serviceFive StarsBuy it!Haiku ReviewCould have been perfect.....Works really wellDon't believe what you read!A Bit Heavy but still a Fantastic Hair DryerJohn Frieda Hair Blow DryerLOVE LOVEJohn Frieda Hair dryerIncredible!One StarGreat dryer, very powerfulGreat For Thick Hair!Great for fine hair!HOT! HOT! HOT!A premium hair dryer through and throughNice! Nice! Nice!Five StarsVery powerful hair dryer!Overall a great blowdryerFive StarsFantastic and FastA good hairdryergreat blow dryerBrilliant hairdryer and excellent valueLove it!I have naturally frizzy hairMy wife doesn't complain...Five StarsBest Hair Dryer I've Ever Owned!Takes some getting used to.Not heavy, button placement is fineSalon Quality, Works WellNot enough air, heavier, and just not impressed:(Great Blow DryerAwesome for the priceWell done John Frieda!Really good hairdryer - expensive and heavy, but really goodA perfect dryer when you're short on timeIt's nice. I thought the cool shot had a locking ...NOT HAPPY WITH THIS HAIR DRYERSeems greatgreat hair dryerGreat Hairdryer!Perfect for Fine HairFive StarsFour StarsFive StarsNo complaints so farFive StarsFive StarsSuper strong! Great!Nearly set my hair alight and blew all the sockets ...NICE PRODUCTFour StarsA great price! My hair feels amazing afterFind a Different OneI am for the most part happy with my purchase ESPECIALLY for the price of $20 ...Disappointing.John Frizzy Hair DryerFive StarsFour StarsHair dryer stopped working after only a few monthsFive StarsFive StarsFive StarsTRULY AMAZING!!!!!!",2,amazing
266176173,1,5.0,0.04,0.017,0.9420000000000001,0.3409261911714904,0.0,0.0,1.0,1.8590558214364568,1.9129078471236165,"price,Amazing!",2,"love,liners,great,colors,blush"
270450707,1,5.0,0.0,0.37799999999999995,0.622,0.05399648630691036,0.0,1.0,1.0,1.960420882520045,1.9116041542595064,"price,I love it...great colors, liners, and blush",2,good
273505366,1,5.0,0.016,0.138,0.846,0.33176729755230794,0.0,1.0,1.0,1.9092970387981392,1.9128662218166628,"price,good",2,"works,smooth,silky,pretty,leaves,iron,hair,flat,chi,ceramic"
275855350,1,4.0,0.09,0.095,0.815,0.014031017108747114,0.0,1.0,1.0,1.4756518032902308,1.4335678789799091,"price,Chi Ceramic Flat Iron works pretty well and leaves my hair silky smooth.",2,"dryer,great,love,amazing,good,blow,starsfive,wavy,dryerfive,dryertourmaline"
276205451,29,4.517241379310343,0.05165517241379311,0.3034137931034483,0.6448620689655172,0.1392802421168817,0.0,27.0,24.0,1.8599599834425224,1.7777446962607422,"price,Very good dryerFive Starsdangerous because sucks in hairAbsolute bargain of the century - superb hair dryer for the money!Great hair dryer!Lots of Air+ Good Heat!I love this dryerSince my hair is too thin, it dries it ...Three StarsFive StarsI'm using this for about a month and its perfect!!I actually LOVE this hair dryer and would give it 5 starts ...I love this blow dryerTourmaline blow Dryer from HERSTYLERlove itGood Hair DryerGREAT for thick, wavy, course hair!Works great!It is AMAZING!!Best dryer EVER!!I also found this price to be amazing compare to retailFive StarsA Real Professional Hair DryerOne StarA great product for a great price!Five StarsFour StarsFive StarsLove it: )",2,"favorite,coats,base"
277556278,1,5.0,0.071,0.252,0.6779999999999999,0.3002308053298585,0.0,0.0,1.0,1.9519292120534304,1.9127229004235369,"price,One of my favorite base coats!",2,"fresh,fragrance"
280009317,1,5.0,0.0,0.387,0.613,0.05087157441478224,0.0,1.0,1.0,1.9264394250625128,1.91158995983418,"price,Fresh Fragrance on-the-go",2,"worth,cent"
280086545,1,5.0,0.037000000000000005,0.047,0.915,0.3255686881670589,0.0,0.0,1.0,1.8333469017711463,1.9128380508101293,"price,Worth Every Cent",2,"great,dryer,hair,travel,stars,good,cute,dryerworks,dryerfive,dryerpretty"
286798751,29,4.172413793103448,0.018482758620689658,0.2914827586206896,0.6901034482758621,0.11881097495925295,0.0,17.0,25.0,1.5770135623052322,1.6094449260656756,"price,Four Stars... mail and it came in a cute box packaged nice and tightI like the fact that high heat does not burn and ...Good performerFive StarsFive Stars... was great- drys my hair very quickly and packs nicely. I use this as a travel dryerPretty design, however I didn't notice any difference in ...Five StarsGreat travel dryer.Stinky dryerFive StarsI agree with the other comments- I love how compact it is but was very disappointed with ...User and Buyer FriendlyLOVE ITLove this dryerWorks great!Five StarsAMAZING! Cute pink color, travel friendly and works great.Great, Fast, DryerSo Many Settings!Three StarsThis is the best hair dryer hands down!!!!!!!!!!!Five StarsIt's a really good value for the moneySmall but powerful hair dryer.much more control over speed and tempFive StarsFour Stars",2,vintage
288322828,1,5.0,0.013999999999999999,0.156,0.83,0.37504431629965534,0.0,1.0,1.0,1.869723462014804,1.9130629134351596,"price,Vintage. Get it while you can!",2,"hair,dryer,light,love,#NUMBER,drying,nice,dry,works,rimini"
290876515,78,4.5769230769230775,0.03967948717948717,0.26147435897435906,0.6988076923076922,0.10483045948813832,0.0,45.0,69.0,1.8689285915060785,2.0114928026049483,"price,Dried my Hair Super Quick!I'd recommendLove it, has 3 settings and coolIt works awesomeTourmaline Ionic Ceramic Hair DryerEasy to handle, dries my hair quickly!I kept looking at the Rimini 1800W Tourmaline Ionic Ceramic on Amazon -- it was the color that caught my eye first -- that beautwhich is perfect for extremely good results for styling and drying your ...Fast Drying!!Very satisifiedStill would recommend.Short-livedIt's not bad. It gets the job done.Straight out of the box this is the best blow dryer I have ever usedLoving this blow dryer. Longer dry time, but better results.Stopped Working...This is perfect!Precision stylingIt comes in a nice box and a nice color blueTwo StarsOverall, we give this a thumbs up on quality and ease of use.No hair was harmed in the making of this review!Daughter loves it. Works just as reviews stated. ...Love the diffuser and concentrator attachments!I was amazing by thatFantastic dryer does the job perfectly5 StarsI'm in love!Excellent for wimpy-armed folks like me!Works wellI am very happy so far with this dryerLove the diffuserThree StarsSuper light weight and fast drying!!Four StarsSuper light! Great product!Five StarsThree StarsFive StarsWonderful.Stopped working after only 3 monthsI'd definitely recommend it!but I liked how it handled and it did a good jobFive StarsShiny, Frizz-Free Hair Super FastThis is a nice hair dryer I really like the color to itBest hair dryer I have ever ownedGreat hair dryerVery nice, lightweightXtava Rimini Hair DryerFive StarsGreat Price on a Professional HairDryerGreat for $32, not for $200Five StarsExcellent Hair DryerBest dryer ever!Extremely light!Amazing Dry Time with this Dryer!Love it!i go straight or curly with this wonderful xtava rimmini hair dryer!Good value.love this dryerFabulous DryerAwesome blowdryer.Five StarsNot as light as it claims to beFive StarsSome people described this as being very light. I ...Love this Blow Dryer!Five StarsFive Starsgood machineNo Tangles And Quick Drying!WeakEverything seems to dry faster with this product.This hair dryer is great!I have coarse thick hair...but not when I dryXtava Rimini 1800W Iconic Hair Dryer With Diffuser",2,"face,cream"
292383475,1,5.0,0.027000000000000003,0.132,0.84,0.3594929331473049,0.0,0.0,1.0,1.8764145982499918,1.9129922314098968,"price,THE best face cream out there",2,"spa,sea,purifying,mud,facial"
294087700,1,3.0,0.136,0.158,0.706,0.0171063256027406,0.0,1.0,1.0,0.924525496429548,0.9557215151381644,"price,SPA PURIFYING FACIAL WITH SEA MUD",2,"coat,awesome"
294787941,1,5.0,0.02,0.24100000000000002,0.7390000000000001,0.3721044250525135,0.0,1.0,1.0,1.7728207895132575,1.913049551282334,"price,Awesome top coat!",2,bombshell
295086568,1,4.0,0.031,0.21600000000000005,0.753,0.05542697192683304,0.0,1.0,1.0,1.3988851324321088,1.4337183016563873,"price,Bombshell",2,excellent
296080943,1,5.0,0.0,0.205,0.795,0.37069425026635255,0.0,1.0,1.0,1.9207685446136027,1.913043141897936,"price,Excellent",2,"years,previous,lasted,er389"
297404894,1,2.0,0.17,0.069,0.762,0.3604773408409233,0.0,0.0,1.0,0.4556132037318942,0.4784880222769754,"price,My previous ER389 lasted 2 years",2,"hair,great,travel,love,best,dryer,color,works,nice,hairdryer"
303775294,72,4.180555555555555,0.02999999999999999,0.2465000000000001,0.7234583333333334,0.10945104722202248,15.0,52.0,65.0,1.7812551349314312,1.7787080470912264,"price,Works like a champ... a heavyweight though!Love this!An overall great buy at an affordable costBETTER COLOR THEN PICTURED!Best Travel Dryer!love conair!Love the color and performanceFast!!!Best Travel Hair DryerFive StarsLiked Hair Dryer!Noisy.Srong Blow But Not Enough Heat (C+ Grade)Five StarsWRONG PRODUCTloved it until it died only a few months after purchaseNo negatives, gets the kudosGreat travel accessoryNot Small but cute and effectiveBasic Hair DryerGood priceTHE BEST HAIR DRYER IN THE ENTIRE WORLD.Five StarsI'm very disappointed..Five StarsOne StarWeak.Power dryerTravel PerfectSolid basic hair dryerPowerful yet compact!Great Blow DryerPowerful and quieter than most.Five StarsFive StarsFive StarsNICE!!!Great ReplacementThree Starsergonomic basic hairdryer with a hard-working motorGreat dryerGreat travel stylerThree StarsCool shot feature is niceGood valueFrizz Free & FastVery great -almost perfect... for a couple of years and the plug went bad, so I tried replacing it with several different ...Best hairdryer I've ever had!Nice!It's still running great, and for the priceNot hot enoughokworks well so far!Works great. Love that it foldsLOVE this hair dryer!Good productSo nice bought it twicePowerful hairdryerFive StarsFantasticAn excellent product, not suitable as a travel appliance IMO thoughOK for the priceThis Conair Is Full of AirPretty powerful dryerGood styling toolDiffuser is NOT includedFull of powergets the job doneOkInfiniti ProTwo Stars",2,"sonic,toothbrush,seal,oscillation,mechanics,defeats,apt"
303962394,1,1.0,0.031,0.141,0.828,0.35831512920714903,0.0,0.0,1.0,0.0505029838159643,0.00031649573967319766,"price,Sonic Seal is a very apt name for a product that defeats the oscillation mechanics of a sonic toothbrush.",2,"perfect,mirror,magnifying,lighted"
308724735,1,5.0,0.018000000000000002,0.235,0.747,0.05344145342607197,0.0,1.0,1.0,1.9804425823799927,1.911601633102976,"price,Perfect Lighted Magnifying mirror",2,"perfect,mirror,magnifying,lighted"
308843377,1,5.0,0.059000000000000004,0.10300000000000001,0.8370000000000001,0.35530026931305964,0.0,0.0,1.0,2.0214246356952827,1.912973175843794,"price,Intoxicating!",2,"feet,easy,east"
309185157,1,2.0,0.08900000000000001,0.065,0.846,0.34125373329665354,0.0,0.0,1.0,0.5039611264036175,0.4784530743592991,"price,East Feet Not So Easy",2,"waste,money,don"
311969364,1,1.0,0.0,0.077,0.9229999999999999,0.2656504501882828,0.0,1.0,1.0,0.04059810544540486,0.000232271220253627,"price,Don't waste your money",2,"product,excellent"
312093599,1,5.0,0.0,0.262,0.738,0.04959529103322865,0.0,1.0,1.0,1.85649528885468,1.9115841625400496,"price,Excellent product!",2,"wonderful,scent"
314290407,1,5.0,0.016,0.121,0.863,0.35654869981199033,0.0,0.0,1.0,1.857684370641124,1.9129788499174287,"price,Wonderful scent",2,"spray,gold,gel,freeze,australian,aloe"
314324443,1,5.0,0.05,0.166,0.784,0.3287988370882,0.0,1.0,1.0,1.7213628450815683,1.9128527309236767,"price,Australian Gold Aloe Freeze Spray Gel",2,love
316579860,1,4.0,0.0,0.318,0.682,0.03960103735712453,0.0,0.0,1.0,1.5008279229633124,1.4336607927209188,"price,Love it",2,"hair,dryer,great,pro,hairdryer,new,good,product,dryerworks,drying"
316756803,40,4.4,0.04492499999999999,0.22827499999999995,0.7268999999999999,0.18088801400242685,0.0,39.0,40.0,1.8825706772501238,1.7872339661061063,"price,Great Blow DryerGrandma's new dryerBuy This Dryer!!!!Great product for great priceVery Good Hair DryerGreat DryerNot a terrible colorInfinity Pro by Conair 1875 watt Hair Dryer - PurpleTop hair dryer without the high price.Wife approvedOverall good hair dryermy hair looks greatgood product, relatively light weight and dry fasterGreat dryerworks wellLove this hair dryer!LOVE this dryer!LOVEConair Infiniti Pro Hair DryerPowerful hairdryer, excellent valueWho knew!item arrived obviously usedhooked after just 1 useVery nice dryer!Great hairdryer!frizzy and dull.too powerfulLove, love, love itWorking WellHeat settings don't seem right.PowerfulMy New Hair DryerUsed!I love this dryer!love it!!!lots of air, love the settingsas advertisedWarm Feature!!Pro GreatnessFast Drying",2,"worth,money"
317585137,1,5.0,0.12300000000000001,0.162,0.715,0.3272813614286248,0.0,1.0,1.0,1.8683278135710863,1.9128458344146317,"price,Worth the money!",2,"conditioner,best"
321231268,1,5.0,0.011000000000000001,0.124,0.865,0.04317638829918765,0.0,0.0,1.0,1.88483470413542,1.9115550060098467,"price,Best conditioner ever!",2,"hummer,cologne"
322099366,1,5.0,0.0,0.33799999999999997,0.662,0.050992586829205065,0.0,1.0,1.0,1.8544301619269443,1.911590509512646,"price,Hummer cologne",2,"hair,dryer,little,travel,small,great,powerful,perfect,good,size"
328811288,253,4.138339920948616,0.03960869565217389,0.2240395256916997,0.736324110671937,0.131783050109424,0.0,232.0,237.0,2.5905982143282955,2.619992986844432,"price,I needed a small dyer and this is perfectPerfect for travel or home.Just like my old one...does what I need it toLOVE IT!Five StarsBought as a travel dryer, but it's so light ...MiniPRO by Conair Tourmaline Ceramic Hair DryerGood but now over priced @ 19.95I love that this comes with a little diffuserNot for thick hairNot as powerful as others led me to believe.INEXPENSIVE DRYER GETS THE JOB DONELooks & feels like a toy, but works well!Tiny AND PowerfulGreat travel dryerFour StarsGreat for homeThis hair dryer is small but its engine is powerful ...great for priceFive Starsand while it dried most of my hair in pretty decent timeDON'T buy it!!!!It Looks Like a Toy, butGreat Dryer, Especially for the price!Three days of useCompact, lightweight, and durableConair name sold me!Love itIt's okay.Love it!Five StarsGreat little travel hair dryer.Five StarsWASTE of money & effortPacks a Punch!Amazing hair dryer for its size and price!Perfect for My 6 yr old daughterAmazingGreatNice size for kidsOne StarPink powerhouse.One StarInfinity by Conair Mighty Mini Blow DryerSo far so good. Light weight for my 87 yr old mom ...Wish it had a comb attachmentGreat little hair dryerGreat Travel dryerNot good for medium to long hair.Four StarsCute but not good in Europe...Powerful Little UnitFive StarsFive StarsLove this little dryerPoorFive StarsDiffuser is very tinyBurned out at about the 5th useFive StarsTwo StarsConvenientlove itGreat for travelFive StarsSmall but effectiveGreat dryer for someone with arthritisFive StarsSuper tiny but powerfulSuper little dynamo!!... size but the plastic gets very warm and seems like it could be a hazard after prolonged useFour StarsNot for curly hairdryerIt's OkayJust what I was looking forPerfect for travel....Great product!little dynamoLove it!Five Starswish it had a cold air settingLots of power yet so lightweight!It blew outOne StarIt's greatDO NOT BUY * Does not work overseas!Powerful Lil Thing!Five StarsGreat for International TravelGood things come in small packagesbut it's easy to travel with and it workConair Hair DryerI was extremely disappointed in this hair dryerLove this little blow dryer!Very powerful for the sizeDon't buyFour StarsLight weightalmost toy like. Decided to stick it in the cabinet for ...This is a nice tiny size for travelingGreat!Great little travel hair dryer...and it's PINK!Great travel hair dryerThree StarsGreat little hair dryerGreat travel hairdryer!Amazing powerperfect for traveling but with great powerFive StarsFive StarsCompact and powerful!Two StarsTiny tiny and perfect for travel.Happy Camper!This newer model is not the folding older model. Both work excellently thoughIt worked wonderful!Dont Trust ConairGreat for travelAdorable and Great for Fine Hair.Great small dryerFive StarsSmall but mighty!I love my light weight hair blowerDisappointed in the diffuserHair DryerGreat little guy!Five StarsGlad I bought it.Seems great at firstgreat power for sizeDef packs a punchSmall can be powerfulGreat but lower wattsLove it. Perfect for travellingFive StarsIt is perfect for travelIt is great for a travel blow dryerDisappointingA quiet, small, life-weight that does the jobLet me just say that this is the most amazing small hair dryer that I have ever usedIt worked fine with the adapterProduct stopped working after using it only 2 times**use on low only if you are running on 220v**best small hairdryerGreat little machine.EXCELLENT TRAVEL HAIR DRYER!!!it IS all of those things but I have a much nicer travel hair dryer that doesn't feel like it is just going to snap in twoFour StarsFive StarsSmall yet powerful, Almost perfect....Three StarsHappy with the productSmall Size, Big PowerFive StarsFour StarsFive StarsCute hair dryerFive StarsDual voltage FAILExtremely disappointed.This is perfect for travelJust as powerful as a full-size dryerFive StarsHot AirVacation lifesaverGreat hair dryer wrapped into a small size!Five StarsGreat little hair dryer for the moneyYes!> Horrible defective productif not better, than a dryer that blows you through a ...My mom wanted a small and powerful hair dryer and ...so wonderfulExactly what I was looking forThe blow dryer is very light and had good power but failed completely in less than 2 monthsmini mightinessThe hair dryer seems to be of good quality so farThree Starsbut if it lasts I would definitely recommend it.Tiny and portable, good, effectiveAlmost perfect hair dryerPerfect for my daughter!Con air hair dryerGreat Travel Dryer!Better than the one I use usually atNot really digging itPerfect sizeGreat product.Is small BUT powerfull!Five StarsBest light weight hair dryergets the job doneIf you need dual-voltage, spend your money elsewhereLike itgreat product!nice and powerful especially for its sizeGreat for small bathrooms and travelling.Blows you awayGreat blow dryer, made me feel like BarbieWorks perfectlyAwesome LITTLE hairdryer!Read the fine printAt first glance...I am fussy!!Small & light weightGreat buy.Best dryergood product for the moneyCheapmini hair dryerFive StarsThis is a good little unitLightweight easy to use hairdryerLightweight but packs a punchDoes the jobIt definitely is Mighty and Mini! I love it!I LOVE THIS HAIR DRYERTRUE TO ITS NAMETwo StarsFinally a Small Blower With a Diffuser That WorksFive StarsNice little hair dryerTakes Good Care of my Fine, Thin Hairgreat styler!!Perfect for TravelingBest... dryer so I could dry my Silky Terrier's long fine hair after her bathFive StarsWorks just fineSmall & Lightweight.AWESOME!Great little compactI have thin fine hair and it is gentle enough on my hair ...Four StarsA Satisfactory!Two StarsFive Starsgood traveling hairdryerFive StarsFive StarsPowerfulFive StarsGreat Price for a Great ProductLight Weight!Great small dryerPowerful for its sizeUseful and parcticalTiny but powerfulGreat purchase!Great for traveling and putting in a suitcaseGreat little dryerGreat little dryer!",2,"usea,trusted,basic,brandi,compact,different,dryerguard,dryernice,dryers,dryeryour"
333479002,21,4.61904761904762,0.03276190476190476,0.2750952380952381,0.6920952380952381,0.17542990313738652,0.0,16.0,17.0,1.8664388376038743,1.7982476615602976,"price,Five StarsPerfectLight and easy to useA great, basic little hair dryer from a trusted name brandI loved this dryerYour Premium compact hair dryer.Awesome power!GreatMust Have Travel DryerNice job!Hair DryerGuard your ears!Small and Powerful.Different than previous modelsFive StarsAwesome and lightweightGreat little dryer!Five StarsBetter than a Big DryerFive StarsI threw away all my other dryers",2,blades
334287575,1,5.0,0.015,0.10800000000000001,0.8759999999999999,0.3714439928403354,0.0,1.0,1.0,1.7871558514461032,1.9130465495502256,"price,Great blades",2,"work,doesnt"
335044597,1,1.0,0.0,0.0,1.0,0.010018662142682336,0.0,1.0,1.0,0.02963425652916352,0.0,"price,doesnt work",2,"toothpaste,good"
337102627,1,5.0,0.039,0.091,0.87,0.03949931287105881,0.0,0.0,1.0,1.8832458635195013,1.9115383038200169,"price,Good Toothpaste",2,"years,user,mentadent"
340403209,1,5.0,0.035,0.145,0.821,0.3654815383497826,0.0,0.0,1.0,1.9106745210459688,1.9130194497539257,"price,I have been a Mentadent user for many years!",2,"love,hair,dryer,great,cost,purchase,weak,dryerlike,hairdryerdo,flow"
341174535,26,3.9230769230769234,0.04196153846153847,0.22934615384615376,0.7287307692307693,0.15869713445206568,0.0,24.0,22.0,1.5080701079443717,1.4736987273348219,"price,Great hairdryerDo not purchase this itemlove the cordExcellent low cost dryer!  Love this!Kinda retractableAwesome DryerLike the BrandWould not recommendNice find.Five StarsSolid!!!The perfect hairdryerGreat!!Too heavyAbsolutely love it! Thank you so muchgood hair dryerFive StarsGreat dryerOne StarGreat ProductFive StarsI would not purchase this product. This blower dryer ...Weak air flow, but silky hair.LOVE this blow dryer!Avoid at all cost!Great if you have shorter hair",2,"deo,classic"
341940068,1,5.0,0.0,0.29100000000000004,0.7090000000000001,0.048222288489215816,0.0,1.0,1.0,1.893818183450115,1.9115779259317385,"price,The Classic Deo",2,"dryer,hair,job,ceramic,good,great,dryernot,does,conair,bit"
